4.0             3.87391430034   423.194621361   10.3052506154   5245001.95991   2.46191336627   2.02564194523   123.624709214   -11.3300882912  4388312.16654   216147.703852   -93.0509037366  -119.167850034  3.45990183551   0.375           4.0195400195e-06 
4.0             3.8738580593    421.45377737    10.3151653385   5252574.41145   2.46218364401   2.02587488136   123.224268182   -11.3101333922  4399308.76704   214262.908228   -92.3362652921  -75.9487073223  3.45126468273   0.375           8.48569559671e-06 
4.0             3.87380483791   419.692160113   10.2934087923   5243141.6626    2.46251078732   2.02617425267   122.569026694   -11.3072485322  4393427.90602   211906.354836   -91.6818042214  -49.4656604891  3.44643293709   0.375           1.29518511739e-05 
4.0             3.87375439854   417.983416239   10.2611224907   5227869.18422   2.46284690352   2.02648592886   121.838437257   -11.3113627522  4381582.39822   209490.972403   -91.0767282846  -32.9482865887  3.4392594744    0.375           1.74180067511e-05 
4.0             3.87370654183   416.322794584   10.2270081992   5211465.18004   2.46315890119   2.02677253503   121.102051247   -11.3125170664  4368558.35464   207101.795615   -90.5134102257  -22.4519900166  3.43470486111   0.375           2.18841623284e-05 
4.0             3.87366109774   414.701162806   10.1944277508   5195684.87034   2.46344180782   2.0270283419    120.384814856   -11.311433149   4356095.99542   204756.473019   -89.9859249727  -15.651353164   3.42782718273   0.375           2.63503179056e-05 
4.0             3.87361791932   413.112374179   10.1642663082   5181053.4474    2.46374022365   2.02730339215   119.696537826   -11.3145522637  4344814.01157   202459.488481   -89.4895780914  -11.1575165946  3.42456929602   0.375           3.08164734828e-05 
4.0             3.87357687807   411.552091545   10.1365816891   5167632.69026   2.4639775168    2.0275113823    119.028094513   -11.3127870971  4334501.35573   200212.030435   -89.0205749445  -8.12909195169  3.42131140931   0.375           3.528262906e-05 
4.0             3.87353786059   410.016595851   10.1112750465   5155329.12338   2.46429167068   2.02780746332   118.384024324   -11.3135559798  4325377.86944   198013.024259   -88.5758041024  -6.04849587831  3.41348025736   0.375           3.97487846372e-05 
4.0             3.87350076595   408.501722057   10.0879440514   5143993.72646   2.46460607706   2.0281053954    117.755588053   -11.31480389    4317176.19714   195858.447802   -88.1526741736  -4.59214642779  3.41081393927   0.375           4.42149402145e-05 
4.0             3.8734655037    407.003853152   10.0663431613   5133481.63057   2.46489255046   2.02837334044   117.144118321   -11.3124064094  4309737.76669   193742.262113   -87.749003493   -3.55432863323  3.40707465278   0.4765625       4.86810957917e-05 
4.0             3.87343199223   405.520383528   10.0463039247   5123676.8473    2.46522823785   2.02869806706   116.545058865   -11.3129791286  4302969.52032   191660.185876   -87.3629386347  -2.80201414051  3.39954861111   0.4765625       5.31472513689e-05 
4.0             3.87340015746   404.050563568   10.0275131156   5114491.31061   2.46553229703   2.028988563     115.954064361   -11.3147797572  4296786.57792   189612.318212   -86.9928884147  -2.24770543655  3.39517961329   0.4765625       5.76134069461e-05 
4.0             3.87336993181   402.594481943   10.0100116205   5105857.66337   2.4658417166    2.02928636675   115.371832851   -11.3097157249  4291104.75841   187600.04409    -86.6374813268  -1.83288817636  3.39360575436   0.4765625       6.20795625233e-05 
4.0             3.87334125338   401.151387805   9.9935876648    5097715.20946   2.46620111502   2.02964163519   114.804442677   -11.3137313234  4285869.31486   185621.842842   -86.2955244454  -1.51779996266  3.38959866149   0.4765625       6.65457181005e-05 
4.0             3.87331406513   399.719647147   9.97807925018   5090009.7909    2.46645628173   2.02988082682   114.235045411   -11.3124973848  4280928.65394   183673.220346   -85.9659691733  -1.27500789988  3.38149037718   0.4765625       7.10118736778e-05 
4.0             3.87328831436   398.297845936   9.96350834778   5082695.5454    2.46670049495   2.03010884215   113.675439595   -11.3121547196  4276376.19046   181749.211706   -85.647891606   -1.08531399647  3.37396433551   0.4765625       7.5478029255e-05 
4.0             3.8732639522    396.88609351    9.94969458294   5075734.34106   2.46695215304   2.0303463362    113.122619087   -11.3118234193  4272206.42367   179850.558924   -85.3404727167  -0.9351036504   3.37099290713   0.4765625       7.99441848322e-05 
4.0             3.87324093319   395.485543132   9.93660025377   5069109.30598   2.4672527017    2.03063994539   112.576407359   -11.3139822949  4268270.36843   177979.618748   -85.0429824961  -0.814601996411 3.36616116149   0.4765625       8.44103404094e-05 
4.0             3.87321921494   394.095992131   9.92422719115   5062796.41758   2.46752661424   2.03090463583   112.032013076   -11.3186874663  4264572.54446   176136.944636   -84.7547699116  -0.716710020344 3.36009880991   0.4765625       8.88764959866e-05 
4.0             3.87319875774   392.716727299   9.91251771      5056774.12217   2.46779799749   2.03116750289   111.493855588   -11.3195294343  4261180.87592   174320.76139    -84.4752481276  -0.636216507079 3.3533219744    0.4765625       9.33426515638e-05 
4.0             3.87317952434   391.345976443   9.90132845139   5051015.28924   2.468030964     2.03138811918   110.955994398   -11.3178178176  4257980.67162   172525.911412   -84.2038835396  -0.569257244619 3.35127604167   0.4765625       9.78088071411e-05 
4.0             3.87316147968   389.983729958   9.89076337901   5045501.69532   2.46823794294   2.03158044874   110.423159913   -11.3202565505  4254940.58767   170751.450301   -83.9401932632  -0.512939235604 3.34754608116   0.4765625       0.000102274962718 
4.0             3.87314459074   388.631402532   9.88075958552   5040228.02099   2.46843679927   2.03176458444   109.897031786   -11.3242835957  4252144.6505    168999.837334   -83.6837384343  -0.465076533941 3.3433626988    0.4765625       0.000106741118295 
4.0             3.87312882636   387.28942173    9.8713114948    5035187.92659   2.46868393481   2.03200396874   109.374329761   -11.3261707736  4249581.76804   167271.538624   -83.4341173664  -0.424002563617 3.34103030773   0.4765625       0.000111207273873 
4.0             3.87311415707   385.957733702   9.86237421135   5030367.92368   2.46890601726   2.03221604076   108.851133622   -11.3254767165  4247107.69978   165567.343448   -83.1909637499  -0.388435467487 3.33815972222   0.4765625       0.00011567342945 
4.0             3.87310055501   384.635233734   9.85397178824   5025751.60575   2.46917274069   2.03247922785   108.34017239    -11.3323337172  4244903.73512   163885.245051   -82.9539405515  -0.357380636331 3.33425347222   0.4765625       0.000120139585027 
4.0             3.87308799367   383.320620613   9.84598855366   5021320.66758   2.46941091753   2.0327111401    107.830745584   -11.3367350968  4242816.5162    162221.302376   -82.7227331172  -0.330059579584 3.331171875     0.4765625       0.000124605740604 
4.0             3.8730764479    382.014852015   9.83842538075   5017067.32533   2.46965424322   2.03294967683   107.327009224   -11.3405376493  4240902.55219   160575.833667   -82.4970505971  -0.305857629839 3.32942172658   0.4765625       0.000129071896182 
4.0             3.87306589371   380.719791604   9.83143484332   5012996.56447   2.4698591176    2.03314575004   106.825790408   -11.3435861845  4239141.08391   158951.732802   -82.2766250595  -0.284285198931 3.32877336329   0.4765625       0.000133538051759 
4.0             3.87305630824   379.435265551   9.82490268511   5009099.6365    2.4700929817    2.03337522737   106.32928751    -11.3460940442  4237556.27153   157348.661728   -82.0612071756  -0.264948874859 3.32596889842   0.4765625       0.000138004207336 
4.0             3.87304766984   378.16112407    9.81870898704   5005368.72606   2.47032711669   2.03360579277   105.836243158   -11.353074522   4236012.24144   155767.082747   -81.8505658273  -0.247529744293 3.33303219227   0.4765625       0.000142470362913 
4.0             3.87303995783   376.895885739   9.81291821258   5001787.70943   2.47055589617   2.03383109195   105.347028759   -11.3554994393  4234656.45879   154205.14141    -81.6444852787  -0.231767033617 3.33163462282   0.4765625       0.00014693651849 
4.0             3.87303315244   375.638370835   9.80752841449   4998343.28666   2.47079583582   2.03406969511   104.862960666   -11.3594529906  4233416.70183   152659.82455    -81.4427618994  -0.217445660136 3.32934627996   0.4765625       0.000151402674068 
4.0             3.87302723472   374.388789974   9.80243527466   4995030.76743   2.47101609388   2.0342868733    104.385472148   -11.3656246101  4232271.98318   151131.843591   -81.2452035142  -0.20438672692  3.32916066449   0.4765625       0.000155868829645 
4.0             3.87302218655   373.149375289   9.79767651605   4991856.91634   2.47121421756   2.03447986265   103.906610948   -11.3696702733  4231195.05638   149624.104379   -81.0516309836  -0.192440220124 3.32747663671   0.4765625       0.000160334985222 
4.0             3.87301799059   371.919808423   9.7933226417    4988815.80494   2.47143378402   2.03469768527   103.436719978   -11.3765686517  4230257.72468   148135.581972   -80.8618776175  -0.181479346122 3.32654181509   0.4765625       0.000164801140799 
4.0             3.87301463016   370.700038814   9.78937515359   4985903.5109    2.47163916607   2.03490023465   102.966504664   -11.3794170331  4229376.97644   146666.511419   -80.6757850948  -0.171396141359 3.32748596269   0.4765625       0.000169267296377 
4.0             3.87301208924   369.489164547   9.78566068604   4983108.81016   2.47187343441   2.03513596476   102.505189442   -11.3852771806  4228656.38129   145215.718605   -80.4932034446  -0.162098013215 3.33056755991   0.4765625       0.000173733451954 
4.0             3.87301035255   368.285473207   9.78221297456   4980416.56665   2.47210272748   2.0353667671    102.04739278    -11.3923191727  4228026.1422    143781.136946   -80.3139922369  -0.153504998386 3.32933695398   0.4765625       0.000178199607531 
