4.0             3.8739603043    1053.60357207   20.4038231296   18661752.0898   2.4616823859    2.02543923292   346.89354865    -19.3211534368  16020325.4619   3169337.41149   -93.8693703622  -172.105337337  3.52390024782   0.375           5.50547031969e-07 
4.0             3.87395228219   1054.77001315   20.4387887127   18779672.8214   2.46171087996   2.02546149336   347.378859879   -19.3320559529  16133543.3592   3237915.67027   -93.7133301915  -161.875782216  3.52186364107   0.375           1.13576548995e-06 
4.0             3.87394444366   1055.74083548   20.4698274751   18867757.0388   2.46173947869   2.02548408064   347.734885047   -19.3414818823  16217707.3574   3278668.71563   -93.6189799862  -152.449661939  3.51767093273   0.375           1.71174110254e-06 
4.0             3.87393673252   1056.63378205   20.4984166703   18947402.458    2.46179326717   2.02553514461   348.050351791   -19.3532014156  16293940.6327   3310934.16578   -93.5566642338  -143.715936702  3.51626403731   0.375           2.28109449754e-06 
4.0             3.87392912381   1057.46788022   20.5249785904   19021292.1167   2.46182947851   2.02556655259   348.32797488    -19.3576212576  16364298.098    3339287.16422   -93.5132331699  -135.603219939  3.51720818491   0.375           2.84480502691e-06 
4.0             3.87392160149   1058.2525235    20.5497991004   19090995.7804   2.4618649191    2.02559720005   348.584796234   -19.3672934027  16430589.7724   3365235.36022   -93.4823632227  -128.053290111  3.51637420616   0.375           3.40350475564e-06 
4.0             3.87391415431   1058.9923658    20.5731004876   19157362.4739   2.46191574927   2.02564524581   348.81565825    -19.3802697851  16493613.0237   3389591.42941   -93.4607814233  -121.01682664   3.51544871051   0.375           3.95762217452e-06 
4.0             3.87390677377   1059.68949929   20.5949894157   19220865.7339   2.4619338648    2.02565654873   349.01531357    -19.3864212553  16554103.0567   3412774.1375    -93.4466566489  -114.4508592    3.51376468273   0.375           4.50747146975e-06 
4.0             3.87389945289   1060.34485657   20.6154545302   19282027.7073   2.46197948287   2.02569887238   349.200548105   -19.3930549633  16612230.1615   3434961.85407   -93.4388608964  -108.317217652  3.51405114107   0.375           5.05330696413e-06 
4.0             3.87389218507   1060.96059129   20.634810359    19341131.8896   2.46204067828   2.02575878644   349.372060642   -19.4013126598  16668537.5533   3456258.90028   -93.4366104037  -102.581189585  3.51032118056   0.375           5.59539209318e-06 
4.0             3.87388496521   1061.53907848   20.6529858009   19398381.8308   2.46205164245   2.02576223018   349.515794192   -19.410223941   16722847.5717   3476839.17805   -93.4392900066  -97.2120874599  3.50892361111   0.4296875       6.13390608525e-06 
4.0             3.87387778896   1062.08153428   20.6701955016   19453982.6876   2.46210150799   2.02580950348   349.644769711   -19.4227139206  16775718.76     3496789.66913   -93.4463637747  -92.1821769898  3.50798878949   0.4296875       6.66899977842e-06 
4.0             3.87387065253   1062.58905958   20.6864477794   19507887.0141   2.46214421612   2.02584876755   349.760500273   -19.4314521721  16827043.257    3516142.12748   -93.4573371106  -87.466284227   3.50565639842   0.4296875       7.20080244512e-06 
